"","memberId","loanId","date","purpose","isJointApplication","loanAmount","term","interestRate","monthlyPayment","grade","loanStatus","residentialState","yearsEmployment","homeOwnership","annualIncome","incomeVerified","dtiRatio","lengthCreditHistory","numTotalCreditLines","numOpenCreditLines","numOpenCreditLines1Year","revolvingBalance","revolvingUtilizationRate","numDerogatoryRec","numDelinquency2Years","numChargeoff1year","numInquiries6Mon","isBad","hashCode"
"6850",44290,22550,"2016-02-05","other","0",20485,"48 months",12.710000038147,547,"E3","Current","DC","1 year","mortgage",50918,"0",11.0900001525879,1,11,8,3,15003,85.379997253418,0,7,4,7,"0",-1621695839
"6851",48895,95178,"2014-09-07","debtconsolidation","0",23494,"36 months",10.5299997329712,764,"C1","Current","FL","10+ years","rent",57243,"0",20.7399997711182,28,21,15,15,15465,84.3300018310547,1,0,0,1,"0",-1928233776
"6852",49127,11494,"2016-03-30","debtconsolidation","0",17531,"48 months",8.85000038146973,435,"E2","Current","NV","6-9 years","rent",60760,"1",20.3199996948242,6,18,16,11,16858,91.9499969482422,0,0,0,1,"0",1746373389
"6853",56822,80592,"2015-10-17","debtconsolidation","0",24541,"48 months",11.75,643,"E3","Default","NE","< 1 year","mortgage",56770,"1",16.3700008392334,3,18,15,14,14643,65.0100021362305,0,1,1,1,"1",-646189528
"6854",60688,21942,"2015-03-22","other","0",23967,"48 months",11.3000001907349,623,"C2","Current","IA","1 year","mortgage",54546,"0",22.7299995422363,6,12,7,2,13578,91.3600006103516,0,3,3,15,"0",-388665398
"6855",60749,35108,"2014-11-11","homeimprovement","0",17317,"60 months",7.71999979019165,349,"D2","Current","SC","2-5 years","own",59147,"1",25.4099998474121,6,10,7,3,12071,68.3399963378906,10,1,1,0,"0",323527971
"6856",61192,28168,"2016-04-11","homeimprovement","0",28223,"36 months",19.6499996185303,1044,"C2","Current","WA","1 year","mortgage",54986,"0",14.0100002288818,7,11,10,7,19758,76.9400024414062,0,0,0,0,"0",-1392304723
"6857",62466,19643,"2015-04-19","debtconsolidation","0",13892,"48 months",13.0100002288818,373,"C3","Current","RI","10+ years","mortgage",58840,"1",14.1400003433228,17,17,10,7,14596,52.4799995422363,0,0,0,0,"0",121309013
"6858",65844,87354,"2014-06-04","debtconsolidation","0",20958,"48 months",11.4700002670288,546,"A3","Current","TX","< 1 year","mortgage",55130,"1",26.4599990844727,26,20,16,8,15127,90.6699981689453,0,0,0,1,"0",-1190660429
"6859",66122,18817,"2016-04-25","debtconsolidation","1",22277,"36 months",12.8900003433228,749,"C2","Current","ME","6-9 years","rent",55906,"1",17.0400009155273,6,10,6,3,13672,70.1399993896484,0,0,0,1,"0",-447133867
"6860",66573,88535,"2015-05-08","debtconsolidation","0",24396,"48 months",11.9700002670288,642,"A1","Current","WI","< 1 year","own",53821,"1",22.1599998474121,3,14,12,6,15364,59.9300003051758,0,0,0,2,"0",-1463653279
"6861",68819,52512,"2016-01-23","homeimprovement","0",20060,"60 months",11.1899995803833,438,"A2","Current","MT","1 year","mortgage",58008,"1",17.6599998474121,1,14,10,5,14662,83.3399963378906,0,0,0,0,"0",186857114
"6862",69462,68037,"2015-06-27","debtconsolidation","0",21120,"36 months",8.64000034332275,668,"D2","Current","DC","2-5 years","own",48162,"0",9.02000045776367,28,18,17,11,15372,61.8899993896484,0,1,1,0,"0",-1249277361
"6863",69891,79289,"2014-07-20","debtconsolidation","0",14384,"60 months",14.3000001907349,337,"E1","Default","RI","< 1 year","own",46078,"0",21.5200004577637,11,16,12,7,11013,98.5199966430664,0,0,0,0,"1",-2131970748
"6864",75434,11476,"2016-03-10","debtconsolidation","0",14016,"60 months",9.63000011444092,295,"C1","Current","AR","2-5 years","own",53452,"1",21.8500003814697,21,19,14,12,15029,68.3099975585938,2,0,0,6,"0",-1440177791
"6865",81119,65271,"2015-01-16","debtconsolidation","0",19279,"60 months",5.73999977111816,370,"A1","Current","WY","1 year","rent",53380,"0",15.8100004196167,2,14,11,11,8671,41.6199989318848,8,1,1,0,"0",-1850214892
"6866",82343,95809,"2014-11-22","debtconsolidation","0",21789,"36 months",6.57000017166138,669,"A1","Current","DC","6-9 years","rent",55760,"1",12.210000038147,2,16,16,8,14939,43.7099990844727,0,0,0,1,"0",1487484908
"6867",83723,34690,"2016-02-01","business","0",20434,"60 months",7.80000019073486,412,"C3","Default","NY","1 year","mortgage",61209,"0",12.8800001144409,3,14,12,11,11872,68.3399963378906,0,0,0,1,"1",1290399749
"6868",84494,15705,"2015-02-13","debtconsolidation","0",17488,"48 months",9.59000015258789,440,"B2","Current","KS","2-5 years","mortgage",55658,"1",12.4799995422363,9,17,15,10,12781,61.2599983215332,0,0,0,0,"0",37363226
"6869",85656,47062,"2016-04-26","healthcare","0",20664,"36 months",9.59000015258789,647,"B1","Current","DC","6-9 years","mortgage",59727,"1",15.7399997711182,4,11,6,5,13864,64.620002746582,0,0,0,1,"0",410923294
"6870",86099,56304,"2015-09-21","debtconsolidation","0",26646,"36 months",7.1100001335144,824,"C1","Default","DE","2-5 years","rent",55343,"0",27.2000007629395,2,15,12,7,16019,69.4599990844727,0,0,0,3,"1",-1687312559
"6871",86908,79558,"2015-10-12","debtconsolidation","0",22563,"48 months",9.61999988555908,568,"A2","Current","MN","< 1 year","rent",50582,"0",16.7800006866455,6,11,7,7,14673,81.9599990844727,0,0,0,0,"0",-309279361
"6872",86960,66191,"2016-05-26","business","0",22539,"36 months",10.1899995803833,729,"D2","Default","DE","< 1 year","own",51778,"1",24.6200008392334,9,7,5,4,14828,84.2900009155273,0,3,3,1,"1",-938529028
"6873",88374,10499,"2016-03-17","debtconsolidation","0",30028,"60 months",11.0799999237061,654,"A2","Current","OK","6-9 years","rent",55064,"1",21.0699996948242,2,15,13,12,17004,70.3000030517578,0,0,0,6,"0",-301995807
"6874",89087,76559,"2015-08-24","debtconsolidation","0",19316,"48 months",8.09000015258789,472,"B2","Current","NE","1 year","rent",59774,"0",16.7800006866455,30,5,3,1,13558,79.0500030517578,0,0,0,2,"0",1832400403
"6875",90124,16986,"2016-04-20","debtconsolidation","0",16146,"36 months",7.53999996185303,503,"A2","Current","RI","1 year","rent",51933,"1",21.3799991607666,18,17,11,7,17014,73.25,0,18,15,0,"0",-1083128394
"6876",93731,64900,"2015-05-24","debtconsolidation","0",21480,"60 months",13.6599998474121,496,"D3","Default","MI","2-5 years","own",46705,"1",18.5900001525879,6,13,13,8,12744,96.2099990844727,0,0,0,7,"1",1957512019
"6877",95488,96469,"2015-08-09","debtconsolidation","0",31178,"60 months",12.5699996948242,830,"E2","Default","VT","2-5 years","own",60745,"0",26.8400001525879,8,19,16,9,11680,92.1800003051758,0,0,0,18,"1",731193921
"6878",100411,24120,"2015-12-10","education","0",19369,"36 months",24.3899993896484,764,"E3","Default","FL","< 1 year","rent",47654,"0",24.4699993133545,3,15,12,7,12616,51.1500015258789,9,0,0,0,"1",-2034325498
"6879",100508,63999,"2015-11-26","homeimprovement","0",28951,"48 months",15.8900003433228,819,"B1","Current","DC","10+ years","own",54714,"1",23.5499992370605,8,15,10,4,14673,66.4499969482422,0,0,0,0,"0",158802781
"6880",102659,61055,"2015-09-20","debtconsolidation","0",19382,"36 months",8.51000022888184,612,"A3","Current","OR","2-5 years","mortgage",51781,"0",19.0900001525879,2,9,5,3,14119,67.2099990844727,0,1,1,0,"0",-1512580833
"6881",103705,66818,"2015-07-01","debtconsolidation","1",23050,"48 months",8.52999973297119,568,"D3","Current","WY","6-9 years","own",58426,"1",13.4300003051758,3,13,8,3,13801,81.0599975585938,0,3,3,0,"0",-1066655884
"6882",107869,38846,"2015-01-08","debtconsolidation","0",27585,"36 months",18.4699993133545,1004,"C1","Current","LA","2-5 years","rent",56444,"1",25.2199993133545,4,17,11,6,13173,88.4000015258789,0,0,0,0,"0",1977683220
"6883",108744,19974,"2014-06-18","debtconsolidation","0",20427,"60 months",9.90999984741211,433,"C1","Current","SD","2-5 years","mortgage",56921,"1",22.7199993133545,5,14,10,8,16419,75.6900024414062,0,2,1,2,"0",2121873780
"6884",108775,77397,"2014-09-30","debtconsolidation","0",22319,"48 months",9.30000019073486,559,"A3","Default","DC","6-9 years","rent",49194,"0",26.2700004577637,5,20,10,7,14731,51.7099990844727,1,0,0,1,"1",-1500156941
"6885",21186,41382,"2015-06-08","debtconsolidation","0",19095,"36 months",12.1300001144409,635,"B2","Current","FL","1 year","mortgage",50410,"1",19.2000007629395,6,21,18,10,8104,45.3699989318848,0,1,1,1,"0",-385285822
"6886",21744,21240,"2016-03-16","debtconsolidation","0",21946,"48 months",8.22999954223633,538,"B2","Current","WA","2-5 years","own",58556,"0",14.4099998474121,40,15,10,7,13445,75.5800018310547,0,0,0,1,"0",2049078182
"6887",22896,36710,"2015-10-12","debtconsolidation","0",13774,"48 months",18.0699996948242,405,"E2","Current","IL","2-5 years","mortgage",54209,"0",21.1299991607666,12,13,8,6,9551,43.7200012207031,3,2,2,0,"0",532435881
"6888",24188,51808,"2015-02-25","debtconsolidation","0",15816,"60 months",11.5500001907349,348,"D1","Current","KY","10+ years","own",56846,"0",14.9499998092651,2,21,12,9,19347,60.25,1,0,0,10,"0",-1427811114
"6889",25603,87038,"2014-07-11","debtconsolidation","0",20664,"48 months",12.6499996185303,593,"A3","Current","WA","< 1 year","mortgage",54109,"1",20.1200008392334,1,17,9,3,11186,76.0899963378906,0,0,0,1,"0",-1038526729
"6890",29307,48851,"2015-08-23","debtconsolidation","0",21909,"36 months",11.5,722,"B3","Current","MI","1 year","mortgage",52719,"1",14.0600004196167,3,15,12,6,16260,71.370002746582,0,0,0,0,"0",374131401
"6891",29476,25320,"2016-02-11","debtconsolidation","0",17596,"48 months",11.5600004196167,460,"C2","Current","OR","10+ years","mortgage",51508,"1",21.8199996948242,5,15,9,3,15413,53.0099983215332,13,4,4,2,"0",855768166
"6892",30163,95987,"2016-03-01","other","0",16177,"60 months",12.6300001144409,365,"A1","Current","WA","6-9 years","own",53510,"0",19.8999996185303,3,24,15,8,18599,62.4900016784668,0,0,0,0,"0",1249169627
"6893",30567,57470,"2015-12-06","debtconsolidation","0",21037,"36 months",10.1499996185303,680,"A1","Current","LA","6-9 years","rent",51436,"1",16.4500007629395,14,22,17,16,12776,84,0,0,0,0,"0",-1159905139
"6894",31967,46662,"2015-07-02","debtconsolidation","0",13930,"48 months",15.1999998092651,389,"E2","Current","RI","6-9 years","mortgage",58049,"1",14.9700002670288,3,11,7,6,14992,64.4300003051758,0,0,0,0,"0",-1497509761
"6895",32442,52856,"2016-06-08","debtconsolidation","0",26439,"60 months",7.48000001907349,530,"A2","Current","NY","2-5 years","rent",51549,"0",24.8500003814697,8,14,8,7,13579,77.4499969482422,1,0,0,2,"0",-1934191683
"6896",33128,78484,"2015-09-27","debtconsolidation","0",20339,"48 months",13.0500001907349,546,"B2","Current","WY","2-5 years","rent",48875,"1",21.5300006866455,1,14,12,10,10932,51.0900001525879,1,0,0,0,"0",-406496731
"6897",33411,40342,"2016-01-11","debtconsolidation","0",22955,"48 months",9.21000003814697,574,"A1","Current","FL","< 1 year","mortgage",54601,"1",19.8899993896484,8,15,9,5,12233,73.4700012207031,0,0,0,3,"0",1292195411
"6898",37945,89630,"2016-06-25","debtconsolidation","0",17091,"36 months",10.25,553,"C3","Current","IA","10+ years","rent",51722,"1",14.3900003433228,5,15,10,7,13105,77.0500030517578,0,0,0,0,"0",1853694824
"6899",38787,13706,"2015-09-23","homeimprovement","0",18301,"48 months",10.6099996566772,470,"B1","Current","NY","2-5 years","rent",59749,"1",17.5699996948242,6,17,13,13,15571,73.7699966430664,0,0,0,0,"0",1914523647
"6900",40289,37880,"2014-08-13","debtconsolidation","0",33087,"36 months",5.71999979019165,1002,"E1","Current","IL","10+ years","rent",57220,"0",13.1899995803833,5,15,15,12,11133,91.620002746582,1,0,0,0,"0",1162215214
"6901",40449,54075,"2016-04-06","debtconsolidation","0",20922,"60 months",7.59000015258789,420,"B1","Current","MD","< 1 year","rent",57365,"1",17.7299995422363,26,17,11,7,14165,57.8199996948242,1,0,0,0,"0",1749308701
"6902",41312,29997,"2015-02-18","debtconsolidation","0",26726,"48 months",11.2700004577637,694,"D1","Current","NV","1 year","own",56728,"1",12.9899997711182,3,18,10,9,18013,45.2099990844727,0,1,1,2,"0",-1673568579
"6903",41927,78573,"2014-06-03","debtconsolidation","0",23633,"60 months",11.75,523,"C2","Current","MO","10+ years","mortgage",55246,"1",23.3099994659424,38,12,7,5,12782,81.1999969482422,7,0,0,12,"0",-1159523785
"6904",42551,39984,"2015-11-22","debtconsolidation","0",25743,"36 months",13.5299997329712,874,"A1","Current","NM","2-5 years","rent",54362,"1",9.86999988555908,9,15,10,6,15829,68.7200012207031,6,8,8,15,"0",192177423
"6905",45249,31846,"2016-02-02","homeimprovement","0",17190,"60 months",11.539999961853,378,"D3","Current","MT","2-5 years","rent",53789,"0",14,2,18,12,9,15302,82.9100036621094,0,0,0,1,"0",1437999323
"6906",46005,93418,"2015-08-09","debtconsolidation","0",22599,"36 months",6.44000005722046,692,"A3","Current","MN","< 1 year","rent",54057,"1",16.0100002288818,2,9,6,2,13906,68.8000030517578,3,0,0,1,"0",-860882302
"6907",48239,30436,"2014-08-18","debtconsolidation","0",19119,"48 months",6.3899998664856,452,"A2","Current","MA","< 1 year","rent",53803,"1",15.3599996566772,3,17,14,13,13103,63.3699989318848,0,9,7,1,"0",1037830660
"6908",51800,62124,"2015-03-04","other","0",17439,"60 months",13.3400001525879,400,"C2","Current","SC","10+ years","own",57270,"0",17.4099998474121,3,20,12,6,17062,63.560001373291,6,0,0,1,"0",-1050952190
"6909",52006,32719,"2015-10-22","debtconsolidation","0",18387,"60 months",11.8500003814697,408,"C1","Current","UT","6-9 years","own",50290,"1",14.1999998092651,13,16,8,7,15403,83.9400024414062,0,0,0,0,"0",-992770778
"6910",57674,47685,"2015-03-06","debtconsolidation","0",16766,"36 months",9.67000007629395,538,"A3","Current","ME","6-9 years","mortgage",50356,"0",14.8400001525879,5,19,15,10,16292,73.4199981689453,0,0,0,1,"0",2118946213
"6911",61418,80533,"2014-10-27","debtconsolidation","0",15821,"36 months",5.71999979019165,479,"A1","Current","MA","10+ years","own",51657,"1",20.8299999237061,10,14,11,10,12722,88.1399993896484,1,9,7,2,"0",-26992883
"6912",65258,14010,"2014-08-28","debtconsolidation","0",22177,"36 months",10.0600004196167,716,"A2","Current","MO","< 1 year","mortgage",61681,"1",30.1000003814697,6,14,11,6,15786,64.4100036621094,0,1,1,0,"0",-758042165
"6913",66241,97932,"2015-10-17","debtconsolidation","0",25906,"60 months",13.5799999237061,597,"E1","Default","NC","2-5 years","rent",49710,"0",18.3600006103516,6,17,13,12,12860,81.5599975585938,0,16,15,10,"1",1775325601
"6914",67563,73963,"2015-01-29","debtconsolidation","0",21629,"48 months",10.0100002288818,549,"A1","Current","NY","10+ years","own",53445,"1",8.65999984741211,5,12,8,4,14235,57.689998626709,0,0,0,2,"0",-14456141
"6915",69276,14687,"2016-06-30","debtconsolidation","0",21256,"48 months",8.93000030517578,528,"C1","Current","FL","10+ years","own",53283,"1",14.4399995803833,4,17,10,7,12354,70.0599975585938,0,0,0,3,"0",2127021595
"6916",73879,92846,"2014-09-06","debtconsolidation","0",21962,"48 months",9.30000019073486,550,"B1","Current","DE","< 1 year","mortgage",56536,"1",16.4599990844727,3,8,6,4,16991,59.8300018310547,0,9,7,1,"0",-1770088780
"6917",75926,82010,"2015-10-02","debtconsolidation","0",16557,"36 months",7.23999977111816,513,"B1","Current","TN","10+ years","own",52184,"1",17.3199996948242,9,17,15,13,15141,52.9500007629395,0,0,0,0,"0",267599528
"6918",75935,56862,"2015-09-04","debtconsolidation","0",27336,"48 months",15.4799995422363,767,"A1","Current","CA","1 year","mortgage",52061,"0",23.1800003051758,9,14,12,10,14195,68.9499969482422,0,0,0,0,"0",1790026219
"6919",78717,80680,"2015-11-16","homeimprovement","0",16858,"36 months",10.3299999237061,547,"A1","Current","IA","1 year","rent",59669,"0",19.9099998474121,7,17,16,6,18405,76.9199981689453,0,0,0,0,"0",1512483898
"6920",78749,54116,"2014-06-20","debtconsolidation","0",25595,"48 months",9.77000045776367,646,"D1","Current","TN","< 1 year","rent",57804,"1",24.0499992370605,19,14,8,8,13392,72.4599990844727,3,11,10,1,"0",-1133039315
"6921",87398,81531,"2016-05-20","debtconsolidation","0",18516,"36 months",10.5200004577637,602,"B1","Current","TX","< 1 year","mortgage",46534,"1",22.3999996185303,38,16,12,4,14850,66.4199981689453,0,0,0,0,"0",205706737
"6922",88397,91278,"2014-08-27","debtconsolidation","0",25727,"36 months",19.1599998474121,945,"A3","Current","NY","6-9 years","own",57259,"1",22.1800003051758,5,9,6,2,12401,85.8399963378906,0,0,0,0,"0",-1931404315
"6923",89782,81382,"2014-05-27","debtconsolidation","0",17111,"48 months",11.4300003051758,446,"C2","Current","WV","6-9 years","own",54336,"0",11.5799999237061,8,21,19,17,18043,64.3600006103516,0,0,0,19,"0",-166779105
"6924",92068,91653,"2015-04-20","debtconsolidation","0",28535,"36 months",20.3400001525879,1065,"B1","Default","CA","< 1 year","mortgage",57569,"1",21.6299991607666,5,6,5,3,18361,68.8499984741211,0,0,0,0,"1",1987565135
"6925",93558,99594,"2016-04-06","debtconsolidation","0",18763,"60 months",8.39999961853027,384,"A1","Current","SD","< 1 year","own",52452,"0",12.9200000762939,5,18,10,7,18363,79.5899963378906,0,0,0,9,"0",859562
"6926",99087,31592,"2016-05-07","debtconsolidation","0",18733,"60 months",14.8999996185303,445,"D2","Current","AL","< 1 year","mortgage",53980,"1",10.4099998474121,1,13,10,4,12526,78.1500015258789,0,0,0,15,"0",220767604
"6927",107699,57757,"2014-11-26","debtconsolidation","0",20090,"36 months",8.22000026702881,632,"A2","Default","WA","6-9 years","own",51616,"1",19.5100002288818,2,20,11,7,13568,84.629997253418,2,0,0,0,"1",-1695494878
"6928",109205,45456,"2014-11-07","debtconsolidation","0",17069,"48 months",10.4700002670288,437,"A3","Current","RI","10+ years","mortgage",53486,"1",21.7900009155273,11,20,18,8,18566,77.4400024414062,0,14,12,0,"0",2123876601
"6929",109262,31643,"2015-03-04","debtconsolidation","0",15854,"36 months",5.57999992370605,479,"C3","Current","VA","2-5 years","own",56058,"0",23.8899993896484,5,13,13,6,20813,84.1699981689453,0,1,1,0,"0",932745985
"6930",109408,32702,"2015-11-08","debtconsolidation","0",24027,"36 months",14.4300003051758,826,"A2","Current","NH","2-5 years","own",54042,"1",14.1800003051758,37,17,15,14,12771,71.6999969482422,0,0,0,0,"0",2141649201
"6931",109898,71138,"2016-06-15","debtconsolidation","0",19437,"60 months",9.22999954223633,406,"B1","Current","MT","2-5 years","own",60830,"0",20.1700000762939,6,12,10,5,20258,79.5199966430664,0,1,1,0,"0",1777122622
"6932",20844,17628,"2015-09-27","debtconsolidation","0",21148,"36 months",13.1199998855591,714,"E2","Default","KS","1 year","own",45365,"1",28.8999996185303,6,6,4,3,11589,54.7599983215332,6,0,0,0,"1",1810341328
"6933",21056,26330,"2014-08-02","debtconsolidation","0",20664,"36 months",9.90999984741211,748,"A1","Current","IN","1 year","mortgage",56986,"0",17.7399997711182,4,19,11,8,11871,47.5,1,0,0,1,"0",259296578
"6934",23668,51984,"2015-02-05","debtconsolidation","0",18626,"36 months",15.710000038147,652,"E1","Current","DC","1 year","mortgage",57819,"1",9.8100004196167,23,10,7,6,15396,69.7300033569336,0,0,0,0,"0",-1003650228
"6935",25580,83976,"2015-02-24","debtconsolidation","0",18949,"36 months",15.5299997329712,662,"D2","Current","AZ","6-9 years","own",53924,"1",12.9499998092651,2,18,14,14,11637,59.310001373291,0,3,2,3,"0",-1945162582
"6936",26027,86651,"2016-02-20","auto","0",16784,"60 months",10.9200000762939,364,"D2","Current","NE","2-5 years","mortgage",59872,"1",20.0599994659424,9,17,12,8,20485,71.9100036621094,0,0,0,0,"0",-2023351129
"6937",26771,28536,"2016-05-09","debtconsolidation","0",17199,"36 months",14.789999961853,594,"B3","Current","FL","6-9 years","own",54281,"1",7.94999980926514,9,23,20,11,16437,77.0599975585938,0,0,0,7,"0",1106287897
"6938",28141,70547,"2015-12-11","debtconsolidation","0",24781,"60 months",12.2700004577637,555,"C2","Current","CA","1 year","mortgage",52616,"1",13.960000038147,5,11,6,2,13275,100,0,2,2,0,"0",-1370773804
"6939",32405,33064,"2015-02-22","debtconsolidation","0",18821,"60 months",10.3100004196167,403,"A2","Current","WY","2-5 years","own",56975,"1",17.7700004577637,1,22,16,13,12967,39.9900016784668,2,0,0,0,"0",1268898418
"6940",32796,14907,"2015-12-04","other","0",21153,"60 months",11.039999961853,460,"A2","Current","IN","10+ years","rent",57186,"1",13.9499998092651,6,13,9,9,16379,74.0999984741211,0,17,16,0,"0",-1249434121
"6941",34334,57869,"2015-03-05","debtconsolidation","0",19430,"36 months",15.0900001525879,674,"C3","Current","MA","1 year","rent",58648,"0",18.3600006103516,8,10,8,5,16270,82.0199966430664,0,0,0,0,"0",-1523656800
"6942",34698,30062,"2015-03-31","debtconsolidation","0",25661,"48 months",8.52999973297119,633,"A2","Current","FL","1 year","mortgage",57530,"1",21.3700008392334,2,19,13,5,18058,69.1699981689453,0,0,0,0,"0",-777765962
"6943",36241,56181,"2014-08-06","debtconsolidation","0",23999,"36 months",9.89999961853027,773,"D2","Current","RI","6-9 years","rent",55010,"1",11.5799999237061,4,14,11,9,15608,82.2900009155273,0,0,0,0,"0",-1849891465
"6944",36305,69005,"2015-08-24","debtconsolidation","0",15852,"60 months",11.2700004577637,347,"B1","Current","SC","10+ years","rent",57854,"1",13.960000038147,34,18,13,7,14639,63.0400009155273,0,0,0,2,"0",-855416143
"6945",39021,16559,"2014-12-15","other","0",15063,"48 months",17.5400009155273,439,"E3","Current","TN","6-9 years","own",53887,"1",27.2900009155273,5,13,13,6,12158,69.1600036621094,0,0,0,0,"0",-904054739
"6946",40290,29822,"2016-01-18","debtconsolidation","0",21525,"48 months",5.94999980926514,505,"B2","Current","TN","10+ years","own",53460,"0",17.4799995422363,10,12,11,5,16820,60.6699981689453,0,17,11,2,"0",799378288
"6947",48561,58282,"2016-04-19","debtconsolidation","0",19847,"36 months",13.0200004577637,669,"B2","Current","RI","< 1 year","rent",54610,"1",16.5599994659424,4,12,11,11,12221,27.1399993896484,2,2,2,0,"0",2017481596
"6948",49298,70469,"2014-05-24","debtconsolidation","0",23722,"48 months",19.9899997711182,722,"E1","Default","KY","2-5 years","rent",53530,"0",12.3400001525879,37,19,18,18,13095,73.5999984741211,0,1,1,0,"1",-1104589926
"6949",51992,14768,"2016-05-03","debtconsolidation","0",16340,"48 months",10.3500003814697,417,"B3","Current","TX","1 year","mortgage",57239,"0",9.85999965667725,4,13,12,8,14415,65.4800033569336,13,4,3,0,"0",-135619527
"6950",52354,77468,"2016-01-20","debtconsolidation","0",19310,"36 months",9.25,616,"D1","Current","NE","6-9 years","own",53094,"1",11.1300001144409,2,17,14,12,11161,72.0299987792969,0,0,0,0,"0",-769738629
"6951",53834,24602,"2015-10-21","homeimprovement","0",22166,"36 months",16.3099994659424,783,"C2","Default","NV","< 1 year","rent",53679,"1",17.6900005340576,4,16,13,12,12591,56.75,1,0,0,1,"1",-764012411
"6952",55649,32215,"2015-02-20","other","0",21482,"48 months",6.36999988555908,508,"B2","Current","FL","10+ years","own",50030,"1",13.9799995422363,1,15,9,8,11851,80.4000015258789,0,0,0,0,"0",-1258507902
"6953",57209,61763,"2016-02-09","auto","0",20029,"60 months",15.1999998092651,479,"A3","Current","OK","2-5 years","rent",55631,"0",6.53999996185303,3,11,6,4,21406,100,5,0,0,0,"0",-1840033856
"6954",59132,74929,"2016-02-11","other","0",15649,"36 months",10.6000003814697,509,"A3","Current","NM","6-9 years","rent",51190,"1",14.1199998855591,8,17,10,6,16268,36.7200012207031,0,0,0,3,"0",-1162317644
"6955",60237,23007,"2015-07-03","debtconsolidation","0",23867,"60 months",4.51999998092651,445,"D1","Current","KY","6-9 years","rent",49656,"1",12.460000038147,10,13,11,10,12177,43.5200004577637,2,0,0,0,"0",1837425387
"6956",60494,73851,"2014-07-29","debtconsolidation","0",18682,"60 months",15.2200002670288,522,"A3","Current","DC","10+ years","mortgage",54472,"0",16.6399993896484,2,17,9,5,16415,28.8199996948242,0,17,16,0,"0",-579003669
"6957",61345,76164,"2016-03-16","homeimprovement","0",22158,"36 months",16.5400009155273,785,"A2","Current","FL","< 1 year","mortgage",55407,"1",17.9200000762939,8,13,12,6,14289,57.4300003051758,0,0,0,0,"0",1107821125
"6958",64394,49896,"2014-07-29","debtconsolidation","0",22475,"60 months",17.9599990844727,570,"B2","Current","CA","10+ years","mortgage",52396,"0",21.3299999237061,8,12,11,6,15421,68.2799987792969,1,2,2,0,"0",-851831925
"6959",68419,13233,"2015-04-29","debtconsolidation","0",16195,"36 months",6.46000003814697,496,"B2","Current","WA","< 1 year","rent",54964,"0",21.6700000762939,2,13,12,9,14898,68.6800003051758,0,12,9,0,"0",521755973
"6960",73824,24201,"2015-01-25","debtconsolidation","0",13641,"36 months",12.5200004577637,456,"A1","Current","CA","< 1 year","mortgage",56466,"1",10.2700004577637,10,11,8,5,15215,61.0999984741211,0,1,1,1,"0",1253861502
"6961",76324,76196,"2015-02-26","debtconsolidation","1",19806,"60 months",22.2299995422363,550,"C1","Default","MD","< 1 year","rent",56130,"1",18.9400005340576,2,15,9,6,19056,79.5699996948242,3,5,5,0,"1",-884344984
"6962",78214,53598,"2014-05-22","debtconsolidation","0",13620,"36 months",8.5,430,"C3","Current","KY","10+ years","mortgage",55048,"0",27.4899997711182,6,9,7,2,15635,85.8899993896484,0,0,0,1,"0",-107739127
"6963",81691,48241,"2014-12-24","business","0",23151,"36 months",15,803,"C3","Current","NH","2-5 years","own",53470,"1",7.09000015258789,7,17,13,12,15185,96.6999969482422,0,0,0,0,"0",235089524
"6964",82420,58726,"2015-04-13","debtconsolidation","0",15764,"60 months",12.3999996185303,354,"D3","Current","KS","2-5 years","own",59428,"1",16.5300006866455,1,15,11,5,18610,69.8399963378906,0,0,0,17,"0",614699827
"6965",83152,36090,"2014-06-07","debtconsolidation","0",27587,"48 months",9.27000045776367,690,"A2","Current","NY","1 year","own",49380,"0",19.7099990844727,2,17,15,11,20160,87.4800033569336,0,0,0,1,"0",-1502308979
"6966",83355,92648,"2014-05-28","debtconsolidation","0",22239,"48 months",12.3999996185303,590,"A2","Current","WV","1 year","own",57068,"0",17.4599990844727,1,16,14,11,15698,64.2600021362305,0,0,0,0,"0",-1640681079
"6967",83470,24330,"2014-06-08","debtconsolidation","0",19003,"60 months",16.8700008392334,471,"B3","Current","TX","6-9 years","mortgage",51634,"1",6.19999980926514,9,16,13,8,13351,58.3699989318848,0,1,1,0,"0",461480592
"6968",85274,89125,"2014-10-22","debtconsolidation","0",36899,"60 months",6.82999992370605,728,"C1","Current","NY","1 year","own",53083,"1",20.6200008392334,2,11,10,9,15442,66.870002746582,3,9,5,0,"0",-911510801
"6969",85746,26862,"2015-05-14","business","0",20318,"36 months",7.69000005722046,634,"A3","Current","KY","2-5 years","own",54099,"0",12.4700002670288,1,19,13,5,15479,62.6500015258789,0,0,0,9,"0",-1393758400
"6970",92574,33823,"2015-07-19","debtconsolidation","0",17552,"36 months",6.84000015258789,541,"B2","Current","FL","10+ years","own",60010,"1",8.17000007629395,3,18,12,5,13920,64.1100006103516,0,2,1,1,"0",-679980385
"6971",94527,88729,"2016-06-08","homeimprovement","0",19863,"60 months",10.3800001144409,426,"C1","Current","RI","6-9 years","own",53281,"1",16.8999996185303,7,18,10,8,17030,88.2799987792969,10,0,0,1,"0",-463313306
